2026-08-28 23:01:01,760 | INFO | main | Performance (last 5 frames): average FPS 0.13, median frame 96.34 ms, p95 frame 99.50 ms, dropped frames 1010, pacing error 3402.86 ms, scheduled 2278.437153, actual 2281.840015, late 4, generated-late drops 339, real-late drops 335, source 10.36 FPS, presentation 0.13 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
2026-08-28 23:01:10,635 | INFO | main | Performance (last 7 frames): average FPS 0.15, median frame 96.34 ms, p95 frame 99.50 ms, dropped frames 1176, pacing error 4308.44 ms, scheduled 2286.406271, actual 2290.714715, late 6, generated-late drops 438, real-late drops 432, source 10.28 FPS, presentation 0.15 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
2026-08-28 23:01:17,422 | INFO | main | Performance (last 9 frames): average FPS 0.18, median frame 97.80 ms, p95 frame 99.58 ms, dropped frames 1302, pacing error 4918.78 ms, scheduled 2292.583598, actual 2297.502373, late 8, generated-late drops 514, real-late drops 506, source 10.24 FPS, presentation 0.18 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
2026-08-28 23:01:23,999 | INFO | wgc_capture | WGC capture closed for HWND 721580
2026-08-28 23:05:05,223 | INFO | main | ==================================================
2026-08-28 23:05:05,223 | INFO | main | UniversalUpscaler
2026-08-28 23:05:05,223 | INFO | main | Version: 0.1.0
2026-08-28 23:05:05,223 | INFO | main | Initializing...
2026-08-28 23:05:05,223 | INFO | main | Requested capture backend mode: Wgc
2026-08-28 23:05:05,223 | INFO | main | Requested upscaling method: Bilinear
2026-08-28 23:05:05,223 | INFO | main | Requested processing backend: OpenCV CPU
2026-08-28 23:05:05,223 | INFO | main | Requested frame processor: SHADER
2026-08-28 23:05:05,223 | INFO | main | Requested runtime pipeline: CPU
2026-08-28 23:05:05,223 | INFO | main | Preview enabled: True
2026-08-28 23:05:05,224 | INFO | main | ==================================================
2026-08-28 23:05:05,224 | INFO | main | Selected window: Subnautica Below Zero (HWND 721580), client area 1280x720 at 320,194
2026-08-28 23:05:05,228 | INFO | capture_manager | WGC support: available (Native Windows.Graphics.Capture and D3D11 APIs are present.)
2026-08-28 23:05:05,263 | INFO | wgc_capture | WGC initialized for HWND 721580 at 1282x759
2026-08-28 23:05:05,275 | INFO | wgc_capture | WGC acquired first frame at 1282x759
2026-08-28 23:05:05,276 | INFO | capture_manager | Selected capture backend: Windows Graphics Capture
2026-08-28 23:05:05,277 | INFO | main | Active capture backend: WGC
2026-08-28 23:05:05,314 | INFO | main | Available processing backends: OpenCV CPU, PyTorch CUDA
2026-08-28 23:05:05,314 | INFO | main | Loaded processing backend from runtime profile: OpenCV CPU
2026-08-28 23:05:05,314 | INFO | main | Active processing backend: OpenCV CPU
2026-08-28 23:05:05,314 | INFO | main | Loaded runtime profile from C:\Users\ruthr\Documents\Codex\2026-08-28\welcome-bnr-i-m-claude-bring\outputs\URFTS-Fixed\configs\runtime_profile.json
2026-08-28 23:05:05,315 | INFO | main | Active OpenCV threads: 8
2026-08-28 23:05:05,315 | INFO | main | Press Q to quit the preview.
2026-08-28 23:05:05,316 | INFO | main | ==================================================
2026-08-28 23:05:05,316 | INFO | main | Active frame processor: OpenCV CPU
2026-08-28 23:05:05,970 | INFO | main | Active frame generation: RIFE (DmlExecutionProvider, CPUExecutionProvider)
2026-08-28 23:05:05,978 | INFO | wgc_capture | WGC capture closed for HWND 721580
2026-08-28 23:05:10,993 | INFO | capture_manager | WGC support: available (Native Windows.Graphics.Capture and D3D11 APIs are present.)
2026-08-28 23:05:11,041 | INFO | wgc_capture | WGC initialized for HWND 721580 at 1282x759
2026-08-28 23:05:11,061 | INFO | wgc_capture | WGC acquired first frame at 1282x759
2026-08-28 23:05:11,061 | INFO | capture_manager | Selected capture backend: Windows Graphics Capture
2026-08-28 23:05:11,106 | INFO | main | Performance (last 1 frames): average FPS 0.00, median frame 116.93 ms, p95 frame 116.93 ms, dropped frames 0, pacing error 0.00 ms, scheduled 2531.186523, actual 2531.186527, late 0, generated-late drops 0, real-late drops 0, source 0.00 FPS, presentation 0.00 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
2026-08-28 23:05:11,189 | INFO | main | Game preview enabled: Alt-Tab hides output; Ctrl+Alt+Q stops.
2026-08-28 23:05:16,113 | INFO | main | Performance (last 60 frames): average FPS 51.22, median frame 97.48 ms, p95 frame 126.56 ms, dropped frames 37, pacing error 1.47 ms, scheduled 2536.190415, actual 2536.191887, late 115, generated-late drops 2, real-late drops 0, source 24.09 FPS, presentation 50.25 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
2026-08-28 23:05:21,113 | INFO | main | Performance (last 60 frames): average FPS 48.44, median frame 98.67 ms, p95 frame 128.63 ms, dropped frames 63, pacing error 6.25 ms, scheduled 2541.185720, actual 2541.191973, late 237, generated-late drops 2, real-late drops 0, source 24.33 FPS, presentation 49.88 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
2026-08-28 23:05:26,119 | INFO | main | Performance (last 60 frames): average FPS 51.09, median frame 95.07 ms, p95 frame 125.03 ms, dropped frames 86, pacing error 8.75 ms, scheduled 2546.188936, actual 2546.197682, late 369, generated-late drops 2, real-late drops 0, source 23.77 FPS, presentation 51.46 FPS, state running, retries 0, recoveries 0, recovery failures 0, fallbacks 0.
